annotater_id	table_id	hypothesis	label
GW0	T438	Childrens Games ist älter als dreihundert Jahre.	E
GW0	T438	Kinderspiel wurde in vielen verschiedenen Museen gezeigt.	N
GW0	T438	Pieter Bruegel malte nur Stücke kleiner als 100 x 100 cm.	C
GW4	T438	Childrens Games war ein Gemälde, das im 16.	E
GW4	T438	Das Gemälde Childrens Games dauerte mehrere Jahre,	N
GW4	T438	Das Gemälde Kinderspiele findet in Paris Frankreich statt.	C
GW1	T438	Childrens Games wurde im 16. Jahrhundert gemalt.	E
GW1	T438	Childrens Games wurde am Ende des Lebens von Pieter Bruegel dem Älteren gemalt.	N
GW1	T438	Die breitere Seite Childrens Games misst über 7 Fuß lang.	C
GW3	T58	John Kay lebte die letzten Tage seines Lebens in Frankreich	E
GW3	T58	John Kay war einer der englischen Erfinder, deren Beiträge dazu beigetragen haben, die industrielle Revolution anzukurbeln	N
GW3	T58	John Kay wurde vom Britischen Reich eingesetzt	C
GW1	T58	John Kay starb in der zweiten Hälfte des 18. Jahrhunderts.	E
GW1	T58	John Kay lebte sein ganzes Leben in England und Frankreich.	N
GW1	T58	John Kay wurde im Herbst 1704 geboren.	C
GW14	T58	Eines ihrer Kinder teilt den Namen von Johns Vater.	E
GW14	T58	Johns Frau Anne beobachtete ihn, als er an seinen Erfindungen arbeitete.	N
GW14	T58	John Kay wurde im Frühsommer konzipiert.	C
GW0	T59	Ex Machina wurde seit über fünf Jahren veröffentlicht.	E
GW0	T59	Die vier Sonderausgaben von Ex Machina wurden von Wildstorm veröffentlicht.	N
GW0	T59	Es gibt weniger als 40 Ausgaben von Ex Machina.	C
GW9	T59	Neue Ausgaben von Ex Machina kommen 12 Mal pro Jahr heraus.	E
GW9	T59	Ex Machina hat nur vier Zeichen insgesamt.	N
GW9	T59	Ex Machina wird erst in den Sommermonaten veröffentlicht.	C
GW4	T59	Ex Machina hat mehr als 50 Ausgaben.	E
GW4	T59	Ex Machina ist ein Comic, der seit 2010 nicht mehr produziert wird.	N
GW4	T59	Das Thema Ex Machina ist futuristisch.	C
GW1	T60	Joe Walsh wurde im Herbst 1947 geboren.	E
GW1	T60	Joe Walshs Lieblingsgenre zu spielen war Blues Rock.	N
GW1	T60	Joe Walsh wurde im Frühjahr 1947 geboren.	C
GW2	T60	Joe Walsh ist seit Jahrzehnten im Musikgeschäft.	E
GW2	T60	Joe Walsh war ein Sänger der Eagles.	N
GW2	T60	Joe Walsh lebt nicht mehr.	C
GW0	T60	Joe Walsh ist seit über fünfzig Jahren aktiv.	E
GW0	T60	Joe Walsh nahm mehrere Alben auf MCA-Platten auf.	N
GW0	T60	Joe Walsh ist von der Ostküste der USA.	C
GW1	T61	Hostiles hat eine Laufzeit von über 2 Stunden.	E
GW1	T61	Ken Kao spielte eine größere Rolle bei der Produktion von Hostiles als John Lesher.	N
GW1	T61	Hostiles verdienten mehr Geld an der Kasse als das Budget.	C
GW9	T61	Hostiles wurde von derselben Person geschrieben und geleitet.	E
GW9	T61	Hostiles war im Sommer 2017 in der Tonbearbeitung.	N
GW9	T61	Die Kasseneinnahmen für Holstiles waren doppelt so hoch wie das Budget.	C
GW4	T61	Der Film Hostiles ist über zwei Stunden lang.	E
GW4	T61	Der Film Hostiles wurde außerhalb der USA gespielt.	N
GW4	T61	Der Film Hostiles machte $50 Millionen in der Kasse.	C
GW3	T62	Kate Mara lebt in Kalifornien.	E
GW3	T62	Kate Mara hat keine Kinder.	N
GW3	T62	Kate Mara lebt in Los Angeles.	C
GW1	T62	Kate Mara wurde im Herbst 1983 geboren.	E
GW1	T62	Kate Mara hat schon immer in der Nähe einer der Küsten gelebt.	N
GW1	T62	Kate Mara ist in ihrer Karriere seit weniger als 20 Jahren aktiv.	C
GW15	T62	Kate Rooney Mara wurde in Bedford, New York, geboren.	E
GW15	T62	Kate Rooney Mara verbrachte ihre Kindheit in Bedford, New York.	N
GW15	T62	Kate Rooney Mara lebt derzeit in Bedford, New York.	C
GW5	T66	Jeffrey Bruce Atkins wurde im 20. Jahrhundert geboren.	E
GW5	T66	Jeffrey Bruce Atkins tourte mit Jennifer Lopez.	N
GW5	T66	Jeffrey Bruce Atkins wurde bei Def Jam unter Vertrag genommen, nachdem er Fontana verlassen hatte.	C
GW6	T66	Ja Rule ist seit seinem 17. Lebensjahr in seiner Karriere aktiv.	E
GW6	T66	Ja Rule ist mit Jennifer Lopez aufgetreten.	N
GW6	T66	Ja Rule wurde in den westlichen USA geboren.	C
GW1	T66	Ja Rule ist seit über 25 Jahren in der Musik tätig.	E
GW1	T66	Ja Rule zog es vor, mit Fat Joe über DMX zu arbeiten.	N
GW1	T66	Ja Rule wurde im Sommer 1976 geboren.	C
GW9	T2021	Horrie war ein kleiner, männlicher Hund.	E
GW9	T2021	Der Besitzer von Horrie meldete sich im 2/1. Machin Gun Battalion von Australien an.	N
GW9	T2021	Horrie hatte eine aktive Karriere als Maskottchen für etwa fünf Jahre.	C
GW1	T2021	Horrie wurde im 2. Jahrhundert des 20. Jahrhunderts geboren.	E
GW1	T2021	Horrie zog sich aus dem Dienst zurück, weil er verletzt wurde.	N
GW1	T2021	Horrie war drei Jahre im Militär tätig.	C
GW7	T2021	Er war ein Jahr lang aktiv.	E
GW7	T2021	Er hatte Welpen.	N
GW7	T2021	Er war nie beschäftigt.	C
GW4	T2021	Horrie der Hund wurde ursprünglich in Afrika geboren.	E
GW4	T2021	Horrie war der Hund im Militär aktiv.	N
GW4	T2021	Der Hund Horrie war das Maskottchen einer Luftwaffe.	C
GW2	T69	Flying Microtonal Banana war unter 45 Minuten lang.	E
GW2	T69	Flying Microtonal Banana hat genau 6 Tracks.	N
GW2	T69	Flying Microtonal Banana ist ein Album der klassischen Musik.	C
GW3	T69	Flying Microtonal Banana wurde am 24. Februar 2017 veröffentlicht.	E
GW3	T69	Flying Microtonal Banana hat mehrere darstellende Künstler	N
GW3	T69	Fliegende mikrotonale Banane ist 1 Stunde lang	C
GW14	T69	Es dauerte weniger als ein Jahr, um das Album aufzunehmen.	E
GW14	T69	Ein Fan von Weltmusik, der auch ein Fan von experimentellem Rock ist, mag das Album vielleicht.	N
GW14	T69	Es dauert die gesamte Fahrt von 2 Stunden, um das gesamte Album zu hören.	C
GW1	T70	Es schneite knapp 2 Fuß an Stellen im Februar 2009 Sturm, der Großbritannien und Irland traf.	E
GW1	T70	Der Sturm von 2009, der Großbritannien und Irland traf, war der schlimmste des Jahrzehnts für diese Region.	N
GW1	T70	Über 1,5 Milliarden Dollar Schaden wurde durch den Sturm von 2009 verursacht, der Großbritannien und Irland traf.	C
GW9	T70	Ein Wintersturm traf 2009 auf die Britischen Inseln und Westeuropa.	E
GW9	T70	Der Sturm im Februar 2009 traf Schottland mit dem meisten Schnee insgesamt.	N
GW9	T70	Während des Wintersturms 2009 sah Dublin die größten Schneeansammlungen.	C
GW4	T70	Der Februar 2009 Großbritannien und Irland Schneefall landete nur schüchtern von zwei Fuß hoch.	E
GW4	T70	Der Schneefall in Großbritannien und Irland im Februar 2009 brachte mehr als eine Person um.	N
GW4	T70	Der Februar 2009 Großbritannien und Irland Schneefall kostete mehr als 5 Milliarden Pfund.	C
GW1	T245	Chris Hardwick ist seit über 25 Jahren in seiner Karriere aktiv.	E
GW1	T245	Chris Hardwick spricht lieber über Politik als über Popkultur.	N
GW1	T245	Chris Hardwick wurde im Nordwesten geboren.	C
GW0	T245	Chris Hardwick ist über 40 Jahre alt.	E
GW0	T245	Chris Hardwick ist bekannt für seine Fernseharbeit.	N
GW0	T245	Lydia Hearst ist die Mutter von Chris Hardwick.	C
GW4	T245	Chris Hardwick begann in den frühen 1990er Jahren zu arbeiten.	E
GW4	T245	Chris Hardwick ist bekannt für einen sehr großen Podcast.	N
GW4	T245	Chris Hardwick heiratete 2002 ihre Frau.	C
GW16	T245	Christopher Ryan Hardwick ist sieben Jahre alt und wenn das Geburtsdatum 1971 ist, ist es richtig.	E
GW16	T245	Es kann möglich sein, dass Christopher mit Lyd Hearst verheiratet.	N
GW16	T245	Zu sagen, falsch Christopher ist nicht aktiv noch sollte man es überprüfen	C
GW1	T1747	I see you dauerte über zwei Jahre, um aufzunehmen.	E
GW1	T1747	I See You dauerte so lange, um aufzunehmen, weil alle verschiedenen Studios benutzt wurden.	N
GW1	T1747	I See You wurde im Sommer 2017 veröffentlicht.	C
GW4	T1747	I See You ist ein Album, das im Winter 2017 herauskam.	E
GW4	T1747	Das Album I See You wurde von Young Turks veröffentlicht.	N
GW4	T1747	Das Album I See You war über eine Stunde lang.	C
GW17	T1747	I See You wurde 2017 veröffentlicht.	E
GW17	T1747	I see you gewann zahlreiche Auszeichnungen.	N
GW17	T1747	I see you wurde vor Donald Trumps Präsidentschaft veröffentlicht.	C
GW3	T453	Chiswick Bitter ist eine Art Bier.	E
GW3	T453	Chiswick Bitter entstand in London.	N
GW3	T453	Chiswick Bitter hat 8% Alkohol in Volumen.	C
GW0	T453	Chiswick Bitter hat einen Alkoholgehalt von über zwei Prozent.	E
GW0	T453	Chiswick Bitter wird in England hergestellt.	N
GW0	T453	Chiswick Bitter ist seit über hundert Jahren da.	C
GW1	T453	Chiswick Bitter wurde erstmals in der ersten Hälfte des 20. Jahrhunderts hergestellt.	E
GW1	T453	Chiswick Bitter ist außerhalb des Vereinigten Königreichs erhältlich.	N
GW1	T453	Chiswick Bitter hat einen sehr hohen ABV im Vergleich zu anderen Bieren.	C
GW1	T77	Jeon So-mi wurde Anfang des 21. Jahrhunderts geboren.	E
GW1	T77	Für Musiklabels mag Jeon So-mi The Black Label mehr als JYP.	N
GW1	T77	Jeon So-mi ist seit über 5 Jahren in der Musik tätig.	C
GW0	T77	Jeon So-mi wurde im 21. Jahrhundert geboren.	E
GW0	T77	Jeon So-mi hat Musik mit I.O.I.	N
GW0	T77	Der Künstlername und der Geburtsname von Jeon So-mi sind identisch.	C
GW2	T77	Jeon So-mi singt einen Musikstil, der aus Korea stammt.	E
GW2	T77	Jeon So-mi begann erst mit 3 Jahren Talent zu zeigen.	N
GW2	T77	Jeon So-mi ist aus Aisa.	C
GW2	T80	Channel Orange wurde in 7 Studios aufgenommen.	E
GW2	T80	Channel Orange war in der ersten Woche ihrer Veröffentlichung in den Top 10 der R&B.	N
GW2	T80	Channel Orange wurde auf dem Malay Label veröffentlicht.	C
GW6	T80	Channel Orange wurde in mehr als einem Zustand aufgenommen.	E
GW6	T80	Anfang 2011 begann Channel Orange mit der Aufnahme.	N
GW6	T80	Es würde weniger als eine Stunde dauern, um Channel Orange in seiner Gesamtheit zu spielen.	C
GW18	T80	Channel Orange ist über eine Stunde lang.	E
GW18	T80	Frank Ocean ist der beliebteste Produzent von Channel Orange.	N
GW18	T80	Das Album wurde komplett in Kalifornien aufgenommen.	C
GW0	T81	Kate Hudson hat mehr als ein Kind.	E
GW0	T81	Kate Hudson ist bekannt für ihre Filmarbeit.	N
GW0	T81	Kate Hudson ist derzeit mit Chris Robinson verheiratet.	C
GW1	T81	Kate Hudson wurde im Frühjahr 1979 geboren.	E
GW1	T81	Kate Hudson lebt immer noch in Los Angeles, Kalifornien.	N
GW1	T81	Kate Hudson ist seit mehr als 25 Jahren im Schauspiel tätig.	C
GW3	T81	Kate Hudson wurde als Sohn des Sängers Bill Hudson geboren.	E
GW3	T81	Oliver Hudson ist in der Unterhaltungsbranche.	N
GW3	T81	Kate Hudson ist eine Sängerin wie ihr Vater	C
GW1	T1770	Insane Clown Posse kommt aus dem Mittleren Westen.	E
GW1	T1770	Insane Clown Posse machte mit Jive mehr Musik als mit dem Label Island.	N
GW1	T1770	Insane Clown Posse ist seit etwa 20 Jahren als Musikgruppe aktiv.	C
GW6	T1770	Insane Clown Posse ist seit dreißig Jahren eine aktive Band.	E
GW6	T1770	Insane Clown Posse lebt in Detroit.	N
GW6	T1770	JJ Boyz ist eine Band, die nicht mit Insane Clown Posse zu tun hat.	C
GW0	T1770	Insane Clown Posse tritt seit den 1990er Jahren auf.	E
GW0	T1770	Insane Clown Posse besitzt das psychopathische Plattenlabel.	N
GW0	T1770	Insane Clown Posse stammt aus San Francisco, Kalifornien.	C
GW19	T442	Archie Horrors Chilling Adventures of Sabrina debütierte 2014 vor Halloween.	E
GW19	T442	Chilling Adventures of Sabrina ist der bekannteste Titel, der von Archie Horror im Horror-Genre veröffentlicht wurde.	N
GW19	T442	Archie Horror, der Verleger, plant eine Sonderausgabe, um den bevorstehenden 10. Jahrestag von Chilling Adventures of Sabrina zu feiern.	C
GW20	T442	Chilling Adventures of Sabrina startete 2014	E
GW20	T442	Die Comic-Zentren um Sabrina und ihre Freunde	N
GW20	T442	Der Comic wird monatlich herausgegeben.	C
GW1	T442	Der Comic Chilling Adventures of Sabrina wurde erstmals im Herbst 2014 veröffentlicht.	E
GW1	T442	Die Chilling Adventures of Sabrina werden auch in den kommenden Jahren gemacht werden.	N
GW1	T442	Chilling Adventures of Sabrina hat bisher mehr als 10 Ausgaben.	C
GW1	T86	Event Horizon wurde in den USA früher als in Großbritannien veröffentlicht.	E
GW1	T86	Jeremy Bolt hat mehr getan, um Event Horizon zu produzieren als Lloyd Levin.	N
GW1	T86	Event Horizon würde über zwei Stunden dauern, um zuzuschauen.	C
GW4	T86	Event Horizon war ein Film, der Ende der 1990er Jahre veröffentlicht wurde.	E
GW4	T86	Der Film Event Horizon wurde stark von Paul W. S. Anderson kontrolliert.	N
GW4	T86	Der Film Event Horizon endete damit, Geld in Theatern zu verdienen.	C
GW2	T86	Event Horizon hatte 3 Produzenten.	E
GW2	T86	Event Horizon war in Großbritannien beliebter als in den USA.	N
GW2	T86	Event Horizon erzielte einen großen Gewinn in der Kasse.	C
GW1	T87	Broken Social Scene ist seit etwa 20 Jahren eine Band.	E
GW1	T87	Broken Social Scene absolvierte von der Indie-Rock-Szene zum experimentellen Rock.	N
GW1	T87	Broken Social Scene hat auf mehr als 1 Label Musik gemacht.	C
GW2	T87	Broken Social Scene ist seit weniger als 10 Jahren aktiv.	E
GW2	T87	Alle Mitglieder von Broken Social Scene wurden in Toronto großgezogen.	N
GW2	T87	Broken Social Scene trat bei einem Konzert auf, bei dem Kurt Cobain anwesend war.	C
GW5	T87	Broken Social Scene entstand auf der nördlichen Hemisphäre.	E
GW5	T87	Broken Social Scene ist derzeit am aktivsten in Kanada.	N
GW5	T87	Broken Social Scene entstand auf der südlichen Hemisphäre.	C
GW2	T89	Erykah Badu ist	E
GW2	T89	Erykah Badu war als Schauspielerin bekannt, bevor ihre Gesangskarriere begann.	N
GW2	T89	Erykah Badu wurde in Europa geboren.	C
GW1	T89	Erykah Badu hat seit mehr als 20 Jahren Musik gemacht.	E
GW1	T89	Erykah Badu singt lieber als Schauspieler.	N
GW1	T89	Erykah Badu wurde im Sommer 1971 geboren.	C
GW4	T89	Erykah Badu wurde im Winter 1971 geboren.	E
GW4	T89	Erykah Badu ist bekannt für experimentelle Musik.	N
GW4	T89	Der Musiker Erykah Badu singt seit 1945.	C
GW4	T90	Florenz und die Maschine wurden in England gegründet.	E
GW4	T90	Florenz und die Maschine haben schon immer Indie-Musik gemacht.	N
GW4	T90	Florenz und die Maschine waren auf 8 verschiedenen Plattenlabels.	C
GW9	T90	Florence and the Machine produziert Musik, die viele verschiedene Genres umfasst.	E
GW9	T90	Florenz und die Maschine wird von einer Frau namens Florenz geführt.	N
GW9	T90	Florenz und die Maschine hat für ihre gesamten aktiven Jahre an einem Label festgehalten.	C
GW1	T90	Florence and the Machine ist seit über 10 Jahren eine Band.	E
GW1	T90	Florence and the Machine machte gerne Musik auf Virgin EMI über Universal Republic.	N
GW1	T90	Florence and the Machine hat auf mehr als 10 Plattenlabels Musik gemacht.	C
GW2	T91	Jurassic World hatte mehr als eine Produktionsfirma.	E
GW2	T91	Die Geschichte für Jurassic World wurde von einem Ehepaar geschrieben.	N
GW2	T91	Jurassic World hatte insgesamt zwei Sterne.	C
GW1	T91	Jurassic World machte über anderthalb Milliarden Dollar über das Budget an der Kasse.	E
GW1	T91	Colin Trevorrow schrieb mehr von dem Drehbuch für Jurassic World als Derek Connolly.	N
GW1	T91	Jurassic World wurde im Herbst 2015 in den USA veröffentlicht.	C
GW4	T91	Jurassic World kostete über 100 Millionen Dollar.	E
GW4	T91	Der Film Jurassic World wurde hauptsächlich von Derek Connolly geschrieben.	N
GW4	T91	Der Film Jurassic World machte weniger als eine Milliarde Dollar.	C
GW1	T92	Mehr als vier Personen waren Produzenten von Fantastic Four.	E
GW1	T92	Mehr des Drehbuchs für Fantastic Four wurde von Simon Kinberg geschrieben als Jeremy Slater.	N
GW1	T92	Die Laufzeit von Fantastic Four beträgt über 2 Stunden.	C
GW4	T92	Der Film Fantastic Four erschien im Sommer 2015.	E
GW4	T92	Der Film Fantastic Four kostete fast 150 Millionen Dollar.	N
GW4	T92	Der Film Fantastic Four wurde von Elliot Greenberg produziert.	C
GW3	T92	Fantastic Four wurde von Josh Trank inszeniert.	E
GW3	T92	Marvel Entertainment investierte das meiste Geld auf Fantastic Four.	N
GW3	T92	Fantastic Four hat eine Laufzeit von 60 Minuten.	C
GW4	T93	Das Album Favourite Worst Nightmare wurde im Frühjahr 2007 veröffentlicht.	E
GW4	T93	Favourite Worst Nightmare wurde meist in London aufgenommen.	N
GW4	T93	Favourite Worst Nightmare war über eine Stunde lang.	C
GW2	T93	Favourite Worst Nightmare ist unter 40 Minuten lang.	E
GW2	T93	Favourite Worst Nightmare war das erste Album der Band.	N
GW2	T93	Favourite Worst Nightmare wurde in Irland aufgenommen.	C
GW1	T93	Favourite Worst Nightmare wurde Anfang des 21. Jahrhunderts veröffentlicht.	E
GW1	T93	Mike Crossey arbeitete mehr an der Produktion von Favourite Worst Nightmare als James Ford.	N
GW1	T93	Es dauerte mehrere Monate, um Favourite Worst Nightmare aufzunehmen.	C
GW2	T95	Eric Clapton spielte mit den Yardbirds.	E
GW2	T95	Eric Claptom lebt in England.	N
GW2	T95	Eric Clapton spielt Heavy Metal Musik.	C
GW4	T95	Eric Clapton wurde im Vereinigten Königreich geboren.	E
GW4	T95	Eric Clapton hat sein Leben lang Rockmusik gespielt.	N
GW4	T95	Eric Clapton ist bekannt dafür, Schlagzeug zu spielen.	C
GW1	T95	Eric Clapton wurde im Frühjahr 1945 geboren.	E
GW1	T95	Eric Clapton machte gerne Musik auf dem Warner Bros. Label im Vergleich zu RSO.	N
GW1	T95	Eric Clapton ist seit über 60 Jahren im Musikgeschäft tätig.	C
GW4	T96	Jemaine Clement ist eine Musikerin aus Neuseeland.	E
GW4	T96	Jemaine Clement hat die Fähigkeit, Klavier zu spielen.	N
GW4	T96	Jemaine Clement macht nichts anderes als Komödie.	C
GW2	T96	Jemaine Clement hat Live-Shows gemacht.	E
GW2	T96	Jemaine Clement ist in Las Vegas aufgetreten.	N
GW2	T96	Jemaine Clement ist in keinem Film erschienen.	C
GW1	T96	Jemaine Clement wurde im Winter 1974 geboren.	E
GW1	T96	Jemaine Clement spielt lieber Akkordeon über dem Xylophon.	N
GW1	T96	Jemaine Clement ist seit weniger als 20 Jahren in der Musik tätig.	C
GW1	T97	Charles Lindbergh diente mehr als 35 Jahre lang im Militär.	E
GW1	T97	Charles Lindbergh mochte seine Spitznamen.	N
GW1	T97	Charles Lindbergh wurde im Herbst 1902 geboren.	C
GW4	T97	Charles Lindbergh wurde in den Vereinigten Staaten geboren.	E
GW4	T97	Charles Lindbergh schaffte es den ganzen Weg über den Ozean in einem Flugzeug.	N
GW4	T97	Charles Lindbergh starb, als sie 80 Jahre alt waren.	C
GW2	T97	Charles Lindbergh starb vor seiner letzten Frau.	E
GW2	T97	Charles Lindbergh war Kapitän des Militärs.	N
GW2	T97	Charles Lindbergh lernte zum ersten Mal 1929 zu fliegen.	C
GW3	T98	tschendu hat weniger als ein Drittel seiner Gesamtfläche als Stadtgebiet	E
GW3	T98	tschendu hat einige berühmte	N
GW3	T98	Chendu befindet sich in den Ebenen mit höheren Temperaturen	C
GW0	T98	Die höchste Erhebung von Chengdu beträgt über 5.000 Meter.	E
GW0	T98	Das Stadtzentrum von Chengdu hat die niedrigste Erhebung.	N
GW0	T98	Die tiefste Erhebung von Chengdu ist der Meeresspiegel.	C
GW1	T98	Die höchste Erhebung in Chengdu ist über 5k Meter.	E
GW1	T98	Chengdu wird in den nächsten Jahren in der Bevölkerung schrumpfen.	N
GW1	T98	Die niedrigste Erhebung in Chengdu ist unter 350 m.	C
GW0	T99	Paul Bruce spielte in mindestens fünf verschiedenen Bands.	E
GW0	T99	Paul Bruce Dickinson schrieb die meisten Songs von Iron Maiden.	N
GW0	T99	Paul Bruce Dickinson wurde in Amerika geboren.	C
GW1	T99	Bruce Dickinson hat seit mehr als 40 Jahren eine aktive Karriere.	E
GW1	T99	Bruce Dickinson schreibt lieber Bücher als Lieder.	N
GW1	T99	Bruce Dickinson wurde im Winter 1958 geboren.	C
GW2	T99	Bruce Dickinson spielte moderne Musik.	E
GW2	T99	Bruce Dickinson schrieb sieben Bücher.	N
GW2	T99	Bruce Dickinson ist nicht bekannt für seinen Gesang.	C
GW2	T100	Fargo wurde im Winter in den USA veröffentlicht.	E
GW2	T100	Fargo lief 10 Wochen lang in Theatern in Großbritannien.	N
GW2	T100	Fargo verdiente über 100 Millionen Dollar in der Kasse.	C
GW1	T100	Fargo machte über 50 Millionen an der Kasse.	E
GW1	T100	Ethan Coen schrieb mehr von Fargo als Joel Coen.	N
GW1	T100	Die Laufzeit von Fargo ist über zwei Stunden lang.	C
GW4	T100	Fargo machte über $60 Millionen an der Kasse.	E
GW4	T100	Fargo wurde hauptsächlich von Joel Coen geschrieben.	N
GW4	T100	Fargo wurde 1995 veröffentlicht.	C
GW0	T546	Circus wurde vor Weihnachten 2008 veröffentlicht.	E
GW0	T546	Benny Blanco war der Hauptproduzent von Circus.	N
GW0	T546	Circus wurde in einem einzigen Studio aufgenommen.	C
GW4	T546	Das Album Circus wurde im Winter 2008 veröffentlicht.	E
GW4	T546	Das Album Circus ist dafür bekannt, dass es viel Pop auf sich hat.	N
GW4	T546	Das Album Circus ist länger als eine Stunde lang.	C
GW1	T546	Die Laufzeit von Circus liegt zwischen 30 Minuten und einer Stunde.	E
GW1	T546	Der Produzent, der am meisten an Circus gearbeitet hat, ist Dr. Luke.	N
GW1	T546	Circus wurde im Frühjahr 2008 veröffentlicht.	C
